LEBL;EKCH;IBK;IBK5KC;B738;204794291;170223;0817;170223;0800;11;370
LEBL;EGKK;IBK;IBK5PH;B738;204794431;170223;0817;170223;0800;11;360
ENGM;LEBL;NAX;NAX4CW;B738;204794294;170223;0810;170223;0800;9;380
ENGM;ENZV;NAX;NAX526;B738;204794208;170223;0808;170223;0800;7;300
ENGM;ENDU;NAX;NAX30W;B738;204794661;170223;0824;170223;0816;7;350
ENGM;ENBO;NAX;NAX4RZ;B738;204794244;170223;0809;170223;0800;8;350
ENGM;ENVA;NAX;NAX744;B738;204794028;170223;0808;170223;0759;8;310
ENGM;ENEV;NAX;NAX6CF;B738;204794936;170223;0833;170223;0825;7;350
ENGM;ENBR;NAX;NAX606;B738;204794369;170223;0803;170223;0755;7;300
EDDS;EDVE;WGT;WGT73M;FA7X;204792767;170223;0708;170223;0700;0;300
EDDS;ETSI;DCM;DCMAN;C25B;204790803;170223;0553;170223;0545;0;190
LIRF;EBBR;BEL;BEL9904;A333;204787957;170222;2249;170222;2240;9;400
LFPG;EIDW;AFR;AFR616Q;RJ85;204791736;170223;0641;170223;0620;16;320
ENGM;ENKR;NAX;NAX1AM;B738;204794449;170223;0819;170223;0810;8;350
EGGW;LFMD;ZZZ;T7APP;C25A;204798490;170223;1110;170223;1050;15;410
LFPG;EGNX;BCS;BCS2582;B734;204788729;170223;0150;170223;0130;15;260
EDDM;LSZH;DLH;DLH2368;E190;204798084;170223;1040;170223;1030;5;240
EGLC;EIDW;BCY;BCY103;RJ85;204792159;170223;0650;170223;0635;14;320
ENGM;LKPR;NAX;NAX52Z;B738;204794884;170223;0840;170223;0830;9;370
ENGM;ENAT;NAX;NAX2FH;B738;204794926;170223;0844;170223;0835;8;370
EDDS;EDVE;DFH;DFHBG;TBM8;204790461;170223;0538;170223;0530;0;280
LFPG;ELLX;LGL;LGL8012;DH8D;204795149;170223;0856;170223;0835;16;190
EDDS;EHAM;KLM;KLM42A;E190;204789968;170223;0511;170223;0500;3;320
LEMD;EGWU;BZE;BZE04A;C56X;204798316;170223;1105;170223;1045;13;400
LEBL;EHEH;OOI;OOIDE;C525;204799046;170223;1133;170223;1115;12;380
EFHK;EDQM;DCW;DCWIT;C25C;204795998;170223;0929;170223;0910;17;430
EDDB;ENGM;NAX;NAX3QJ;B738;204795451;170223;0900;170223;0850;5;360
ENGM;LFMN;NAX;NAX4VC;B738;204795193;170223;0849;170223;0840;8;390
EDDM;EDDV;BER;BER742;B738;204788144;170222;2323;170222;2310;8;300
EDDL;EHAM;KLM;KLM34Z;F70;204790039;170223;0523;170223;0510;6;180
EDDB;EDXW;AWU;AWU523;C525;204800848;170223;1236;170223;1230;1;280
